"PrimaryID","ENSEMBL","SYMBOL","ENTREZID","REFSEQ","GENENAME"
"ENSG00000164197","ENSG00000164197","RNF180","285671","NM_001113561","ring finger protein 180"
"ENSG00000164209","ENSG00000164209","SLC25A46","91137","NM_001303249","solute carrier family 25 member 46"
"ENSG00000164211","ENSG00000164211","STARD4","134429","NM_001308056","StAR related lipid transfer domain containing 4"
"ENSG00000164219","ENSG00000164219","PGGT1B","5229","NM_005023","protein geranylgeranyltransferase type I subunit beta"
"ENSG00000164220","ENSG00000164220","F2RL2","2151","NM_001256566","coagulation factor II thrombin receptor like 2"
"ENSG00000164221","ENSG00000164221","CCDC112","153733","NM_001040440","coiled-coil domain containing 112"
"ENSG00000164236","ENSG00000164236","ANKRD33B","651746","NM_001164440","ankyrin repeat domain 33B"
"ENSG00000164237","ENSG00000164237","CMBL","134147","NM_138809","carboxymethylenebutenolidase homolog"
"ENSG00000164241","ENSG00000164241","C5orf63","401207","NM_001164478","chromosome 5 open reading frame 63"
"ENSG00000164244","ENSG00000164244","PRRC1","133619","NM_001286808","proline rich coiled-coil 1"
"ENSG00000164251","ENSG00000164251","F2RL1","2150","NM_005242","F2R like trypsin receptor 1"
"ENSG00000164252","ENSG00000164252","AGGF1","55109","NM_018046","angiogenic factor with G-patch and FHA domains 1"
"ENSG00000164253","ENSG00000164253","WDR41","55255","NM_018268","WD repeat domain 41"
"ENSG00000164256","ENSG00000164256","PRDM9","56979","NM_001310214","PR/SET domain 9"
"ENSG00000164258","ENSG00000164258","NDUFS4","4724","NM_001318051","NADH:ubiquinone oxidoreductase subunit S4"
"ENSG00000164265","ENSG00000164265","SCGB3A2","117156","NM_054023","secretoglobin family 3A member 2"
"ENSG00000164266","ENSG00000164266","SPINK1","6690","NM_001354966","serine peptidase inhibitor, Kazal type 1"
"ENSG00000164270","ENSG00000164270","HTR4","3360","NM_000870","5-hydroxytryptamine receptor 4"
"ENSG00000164283","ENSG00000164283","ESM1","11082","NM_001135604","endothelial cell specific molecule 1"
"ENSG00000164284","ENSG00000164284","GRPEL2","134266","NM_152407","GrpE like 2, mitochondrial"
"ENSG00000164287","ENSG00000164287","CDC20B","166979","NM_001145734","cell division cycle 20B"
"ENSG00000164291","ENSG00000164291","ARSK","153642","NM_198150","arylsulfatase family member K"
"ENSG00000164292","ENSG00000164292","RHOBTB3","22836","NM_014899","Rho related BTB domain containing 3"
"ENSG00000164294","ENSG00000164294","GPX8","493869","NM_001008397","glutathione peroxidase 8 (putative)"
"ENSG00000164296","ENSG00000164296","TIGD6","81789","NM_001243253","tigger transposable element derived 6"
"ENSG00000164299","ENSG00000164299","SPZ1","84654","NM_032567","spermatogenic leucine zipper 1"
"ENSG00000164300","ENSG00000164300","SERINC5","256987","NM_001174071","serine incorporator 5"
"ENSG00000164303","ENSG00000164303","ENPP6","133121","NM_153343","ectonucleotide pyrophosphatase/phosphodiesterase 6"
"ENSG00000164304","ENSG00000164304","CAGE1","285782","NM_001170692","cancer antigen 1"
"ENSG00000164305","ENSG00000164305","CASP3","836","NM_001354777","caspase 3"
"ENSG00000164307","ENSG00000164307","ERAP1","51752","NM_001040458","endoplasmic reticulum aminopeptidase 1"
"ENSG00000164308","ENSG00000164308","ERAP2","64167","NM_001130140","endoplasmic reticulum aminopeptidase 2"
"ENSG00000164309","ENSG00000164309","CMYA5","202333","NM_153610","cardiomyopathy associated 5"
"ENSG00000164318","ENSG00000164318","EGFLAM","133584","NM_001205301","EGF like, fibronectin type III and laminin G domains"
"ENSG00000164325","ENSG00000164325","TMEM174","134288","NM_153217","transmembrane protein 174"
"ENSG00000164326","ENSG00000164326","CARTPT","9607","NM_004291","CART prepropeptide"
"ENSG00000164327","ENSG00000164327","RICTOR","253260","NM_001285439","RPTOR independent companion of MTOR complex 2"
"ENSG00000164330","ENSG00000164330","EBF1","1879","NM_001290360","EBF transcription factor 1"
"ENSG00000164331","ENSG00000164331","ANKRA2","57763","NM_023039","ankyrin repeat family A member 2"
"ENSG00000164332","ENSG00000164332","UBLCP1","134510","NM_145049","ubiquitin like domain containing CTD phosphatase 1"
"ENSG00000164334","ENSG00000164334","FAM170A","340069","NM_001163991","family with sequence similarity 170 member A"
"ENSG00000164338","ENSG00000164338","UTP15","84135","NM_001284430","UTP15, small subunit processome component"
"ENSG00000164342","ENSG00000164342","TLR3","7098","NM_003265","toll like receptor 3"
"ENSG00000164344","ENSG00000164344","KLKB1","3818","NM_000892","kallikrein B1"
"ENSG00000164346","ENSG00000164346","NSA2","10412","NM_001271665","NSA2, ribosome biogenesis homolog"
"ENSG00000164347","ENSG00000164347","GFM2","84340","NM_001281302","G elongation factor mitochondrial 2"
"ENSG00000164362","ENSG00000164362","TERT","7015","NM_001193376","telomerase reverse transcriptase"
"ENSG00000164363","ENSG00000164363","SLC6A18","348932","NM_182632","solute carrier family 6 member 18"
"ENSG00000164366","ENSG00000164366","CCDC127","133957","NM_145265","coiled-coil domain containing 127"
"ENSG00000164379","ENSG00000164379","FOXQ1","94234","NM_033260","forkhead box Q1"
"ENSG00000164398","ENSG00000164398","ACSL6","23305","NM_001009185","acyl-CoA synthetase long chain family member 6"
"ENSG00000164399","ENSG00000164399","IL3","3562","NM_000588","interleukin 3"
"ENSG00000164400","ENSG00000164400","CSF2","1437","NM_000758","colony stimulating factor 2"
"ENSG00000164402","ENSG00000164402","SEPT8","23176","NM_001098811","septin 8"
"ENSG00000164403","ENSG00000164403","SHROOM1","134549","NM_001172700","shroom family member 1"
"ENSG00000164404","ENSG00000164404","GDF9","2661","NM_001288824","growth differentiation factor 9"
"ENSG00000164405","ENSG00000164405","UQCRQ","27089","NM_014402","ubiquinol-cytochrome c reductase complex III subunit VII"
"ENSG00000164406","ENSG00000164406","LEAP2","116842","NM_052971","liver enriched antimicrobial peptide 2"
"ENSG00000164411","ENSG00000164411","GJB7","375519","NM_198568","gap junction protein beta 7"
"ENSG00000164414","ENSG00000164414","SLC35A1","10559","NM_001168398","solute carrier family 35 member A1"
"ENSG00000164418","ENSG00000164418","GRIK2","2898","NM_001166247","glutamate ionotropic receptor kainate type subunit 2"
"ENSG00000164434","ENSG00000164434","FABP7","2173","NM_001319039","fatty acid binding protein 7"
"ENSG00000164438","ENSG00000164438","TLX3","30012","NM_021025","T cell leukemia homeobox 3"
"ENSG00000164440","ENSG00000164440","TXLNB","167838","NM_153235","taxilin beta"
"ENSG00000164442","ENSG00000164442","CITED2","10370","NM_001168388","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2"
"ENSG00000164463","ENSG00000164463","CREBRF","153222","NM_001168393","CREB3 regulatory factor"
"ENSG00000164465","ENSG00000164465","DCBLD1","285761","NM_001366458","discoidin, CUB and LCCL domain containing 1"
"ENSG00000164466","ENSG00000164466","SFXN1","94081","NM_001322977","sideroflexin 1"
"ENSG00000164483","ENSG00000164483","SAMD3","154075","NM_001017373","sterile alpha motif domain containing 3"
"ENSG00000164484","ENSG00000164484","TMEM200A","114801","NM_001258276","transmembrane protein 200A"
"ENSG00000164485","ENSG00000164485","IL22RA2","116379","NM_052962","interleukin 22 receptor subunit alpha 2"
"ENSG00000164488","ENSG00000164488","DACT2","168002","NM_001286350","dishevelled binding antagonist of beta catenin 2"
"ENSG00000164494","ENSG00000164494","PDSS2","57107","NM_020381","decaprenyl diphosphate synthase subunit 2"
"ENSG00000164506","ENSG00000164506","STXBP5","134957","NM_001127715","syntaxin binding protein 5"
"ENSG00000164508","ENSG00000164508","HIST1H2AA","221613","NM_170745","histone cluster 1 H2A family member a"
"ENSG00000164509","ENSG00000164509","IL31RA","133396","NM_001242636","interleukin 31 receptor A"
"ENSG00000164512","ENSG00000164512","ANKRD55","79722","NM_001039935","ankyrin repeat domain 55"
"ENSG00000164520","ENSG00000164520","RAET1E","135250","NM_001243325","retinoic acid early transcript 1E"
"ENSG00000164530","ENSG00000164530","PI16","221476","NM_001199159","peptidase inhibitor 16"
"ENSG00000164532","ENSG00000164532","TBX20","57057","NM_001077653","T-box 20"
"ENSG00000164535","ENSG00000164535","DAGLB","221955","NM_001142936","diacylglycerol lipase beta"
"ENSG00000164542","ENSG00000164542","KIAA0895","23366","NM_001100425","KIAA0895"
"ENSG00000164543","ENSG00000164543","STK17A","9263","NM_004760","serine/threonine kinase 17a"
"ENSG00000164548","ENSG00000164548","TRA2A","29896","NM_001282757","transformer 2 alpha homolog"
"ENSG00000164574","ENSG00000164574","GALNT10","55568","NM_017540","polypeptide N-acetylgalactosaminyltransferase 10"
"ENSG00000164576","ENSG00000164576","SAP30L","79685","NM_001131062","SAP30 like"
"ENSG00000164587","ENSG00000164587","RPS14","6208","NM_001025070","ribosomal protein S14"
"ENSG00000164588","ENSG00000164588","HCN1","348980","NM_021072","hyperpolarization activated cyclic nucleotide gated potassium channel 1"
"ENSG00000164591","ENSG00000164591","MYOZ3","91977","NM_001122853","myozenin 3"
"ENSG00000164597","ENSG00000164597","COG5","10466","NM_001161520","component of oligomeric golgi complex 5"
"ENSG00000164600","ENSG00000164600","NEUROD6","63974","NM_022728","neuronal differentiation 6"
"ENSG00000164604","ENSG00000164604","GPR85","54329","NM_001146265","G protein-coupled receptor 85"
"ENSG00000164609","ENSG00000164609","SLU7","10569","NM_001364517","SLU7 homolog, splicing factor"
"ENSG00000164610","ENSG00000164610","RP9","6100","NM_203288","RP9, pre-mRNA splicing factor"
"ENSG00000164611","ENSG00000164611","PTTG1","9232","NM_001282382","pituitary tumor-transforming 1"
"ENSG00000164615","ENSG00000164615","CAMLG","819","NM_001745","calcium modulating ligand"
"ENSG00000164616","ENSG00000164616","FBXL21","26223","NM_012159","F-box and leucine rich repeat protein 21 (gene/pseudogene)"
"ENSG00000164619","ENSG00000164619","BMPER","168667","NM_001365308","BMP binding endothelial regulator"
"ENSG00000164620","ENSG00000164620","RELL2","285613","NM_001130029","RELT like 2"
"ENSG00000164621","ENSG00000164621","SMAD5-AS1","9597","NM_022001","SMAD5 antisense RNA 1"
"ENSG00000164626","ENSG00000164626","KCNK5","8645","NM_003740","potassium two pore domain channel subfamily K member 5"
"ENSG00000164627","ENSG00000164627","KIF6","221458","NM_001289020","kinesin family member 6"
"ENSG00000164631","ENSG00000164631","ZNF12","7559","NM_006956","zinc finger protein 12"
"ENSG00000164638","ENSG00000164638","SLC29A4","222962","NM_001040661","solute carrier family 29 member 4"
"ENSG00000164647","ENSG00000164647","STEAP1","26872","NM_012449","STEAP family member 1"
"ENSG00000164649","ENSG00000164649","CDCA7L","55536","NM_001127370","cell division cycle associated 7 like"
"ENSG00000164651","ENSG00000164651","SP8","221833","NM_182700","Sp8 transcription factor"
"ENSG00000164654","ENSG00000164654","MIOS","54468","NM_019005","meiosis regulator for oocyte development"
"ENSG00000164659","ENSG00000164659","KIAA1324L","222223","NM_001142749","KIAA1324 like"
"ENSG00000164663","ENSG00000164663","USP49","25862","NM_001286554","ubiquitin specific peptidase 49"
"ENSG00000164674","ENSG00000164674","SYTL3","94120","NM_001009991","synaptotagmin like 3"
"ENSG00000164675","ENSG00000164675","IQUB","154865","NM_001282855","IQ motif and ubiquitin domain containing"
"ENSG00000164683","ENSG00000164683","HEY1","23462","NM_001040708","hes related family bHLH transcription factor with YRPW motif 1"
"ENSG00000164684","ENSG00000164684","ZNF704","619279","NM_001033723","zinc finger protein 704"
"ENSG00000164687","ENSG00000164687","FABP5","2171","NM_001444","fatty acid binding protein 5"
"ENSG00000164690","ENSG00000164690","SHH","6469","NM_000193","sonic hedgehog"
"ENSG00000164691","ENSG00000164691","TAGAP","117289","NM_001278733","T cell activation RhoGTPase activating protein"
"ENSG00000164692","ENSG00000164692","COL1A2","1278","NM_000089","collagen type I alpha 2 chain"
"ENSG00000164694","ENSG00000164694","FNDC1","84624","NM_032532","fibronectin type III domain containing 1"
"ENSG00000164695","ENSG00000164695","CHMP4C","92421","NM_152284","charged multivesicular body protein 4C"
"ENSG00000164707","ENSG00000164707","SLC13A4","26266","NM_001318192","solute carrier family 13 member 4"
"ENSG00000164708","ENSG00000164708","PGAM2","5224","NM_000290","phosphoglycerate mutase 2"
"ENSG00000164713","ENSG00000164713","BRI3","25798","NM_001159491","brain protein I3"
"ENSG00000164715","ENSG00000164715","LMTK2","22853","NM_014916","lemur tyrosine kinase 2"
"ENSG00000164729","ENSG00000164729","SLC35G3","146861","NM_152462","solute carrier family 35 member G3"
"ENSG00000164733","ENSG00000164733","CTSB","1508","NM_001317237","cathepsin B"
"ENSG00000164736","ENSG00000164736","SOX17","64321","NM_022454","SRY-box 17"
"ENSG00000164741","ENSG00000164741","DLC1","10395","NM_001164271","DLC1 Rho GTPase activating protein"
"ENSG00000164742","ENSG00000164742","ADCY1","107","NM_001281768","adenylate cyclase 1"
"ENSG00000164743","ENSG00000164743","C8orf48","157773","NM_001007090","chromosome 8 open reading frame 48"
"ENSG00000164744","ENSG00000164744","SUN3","256979","NM_001030019","Sad1 and UNC84 domain containing 3"
"ENSG00000164746","ENSG00000164746","C7orf57","136288","NM_001100159","chromosome 7 open reading frame 57"
"ENSG00000164749","ENSG00000164749","HNF4G","3174","NM_001330561","hepatocyte nuclear factor 4 gamma"
"ENSG00000164751","ENSG00000164751","PEX2","5828","NM_000318","peroxisomal biogenesis factor 2"
"ENSG00000164754","ENSG00000164754","RAD21","5885","NM_006265","RAD21 cohesin complex component"
"ENSG00000164756","ENSG00000164756","SLC30A8","169026","NM_001172811","solute carrier family 30 member 8"
"ENSG00000164758","ENSG00000164758","MED30","90390","NM_001282986","mediator complex subunit 30"
"ENSG00000164761","ENSG00000164761","TNFRSF11B","4982","NM_002546","TNF receptor superfamily member 11b"
"ENSG00000164764","ENSG00000164764","SBSPON","157869","NM_153225","somatomedin B and thrombospondin type 1 domain containing"
"ENSG00000164776","ENSG00000164776","PHKG1","5260","NM_001258459","phosphorylase kinase catalytic subunit gamma 1"
"ENSG00000164778","ENSG00000164778","EN2","2020","NM_001427","engrailed homeobox 2"
"ENSG00000164794","ENSG00000164794","KCNV1","27012","NM_014379","potassium voltage-gated channel modifier subfamily V member 1"
"ENSG00000164796","ENSG00000164796","CSMD3","114788","NM_001363185","CUB and Sushi multiple domains 3"
"ENSG00000164815","ENSG00000164815","ORC5","5001","NM_001197292","origin recognition complex subunit 5"
"ENSG00000164816","ENSG00000164816","DEFA5","1670","NM_021010","defensin alpha 5"
"ENSG00000164821","ENSG00000164821","DEFA4","1669","NM_001925","defensin alpha 4"
"ENSG00000164822","ENSG00000164822","DEFA6","1671","NM_001926","defensin alpha 6"
"ENSG00000164823","ENSG00000164823","OSGIN2","734","NM_001126111","oxidative stress induced growth inhibitor family member 2"
"ENSG00000164825","ENSG00000164825","DEFB1","1672","NM_005218","defensin beta 1"
"ENSG00000164828","ENSG00000164828","SUN1","23353","NM_001130965","Sad1 and UNC84 domain containing 1"
"ENSG00000164830","ENSG00000164830","OXR1","55074","NM_001198532","oxidation resistance 1"
"ENSG00000164841","ENSG00000164841","TMEM74","157753","NM_153015","transmembrane protein 74"
"ENSG00000164849","ENSG00000164849","GPR146","115330","NM_001303473","G protein-coupled receptor 146"
"ENSG00000164853","ENSG00000164853","UNCX","340260","NM_001080461","UNC homeobox"
"ENSG00000164855","ENSG00000164855","TMEM184A","202915","NM_001097620","transmembrane protein 184A"
"ENSG00000164867","ENSG00000164867","NOS3","4846","NM_000603","nitric oxide synthase 3"
"ENSG00000164871","ENSG00000164871","SPAG11B","10407","NM_016512","sperm associated antigen 11B"
"ENSG00000164877","ENSG00000164877","MICALL2","79778","NM_024723","MICAL like 2"
"ENSG00000164879","ENSG00000164879","CA3","761","NM_005181","carbonic anhydrase 3"
"ENSG00000164880","ENSG00000164880","INTS1","26173","NM_001080453","integrator complex subunit 1"
"ENSG00000164885","ENSG00000164885","CDK5","1020","NM_001164410","cyclin dependent kinase 5"
"ENSG00000164889","ENSG00000164889","SLC4A2","6522","NM_001199692","solute carrier family 4 member 2"
"ENSG00000164893","ENSG00000164893","SLC7A13","157724","NM_138817","solute carrier family 7 member 13"
"ENSG00000164896","ENSG00000164896","FASTK","10922","NM_001258461","Fas activated serine/threonine kinase"
"ENSG00000164897","ENSG00000164897","TMUB1","83590","NM_001136044","transmembrane and ubiquitin like domain containing 1"
"ENSG00000164900","ENSG00000164900","GBX1","2636","NM_001098834","gastrulation brain homeobox 1"
"ENSG00000164902","ENSG00000164902","PHAX","51808","NM_032177","phosphorylated adaptor for RNA export"
"ENSG00000164904","ENSG00000164904","ALDH7A1","501","NM_001182","aldehyde dehydrogenase 7 family member A1"
"ENSG00000164916","ENSG00000164916","FOXK1","221937","NM_001037165","forkhead box K1"
